Iteration,Scaler,Transformer,Metric,Seed,SI,DBI,Score
31410,MinMax,Isomap,cosine,43454,0.3834159963583554,0.47265400655293094,0.1470889930818899
31412,MaxAbs,Isomap,correlation,90030,0.5256013775032914,0.3708624280498179,0.34017016347838247
31413,MinMax,Spectral,correlation,11467,0.3308267209185624,0.2541638443158403,0.20374479876064225
31414,MinMax,MDS,euclidean,83625,0.25958683941622657,0.5406646441191941,-0.010745482643370496
31416,MaxAbs,MDS,correlation,63855,0.5280200956749316,0.36864322101554525,0.34369848516715895
31417,MaxAbs,Isomap,cosine,45866,0.5375926097898723,0.31587540421006344,0.3796549076848406
31418,Standard,Isomap,manhattan,91032,0.25666488189065984,0.6579121355302809,-0.07229118587448063
31419,MinMax,Isomap,correlation,4582,0.39426945229546323,0.3276773018451847,0.2304308013728709
31421,Robust,Spectral,euclidean,24930,0.3314426216859396,0.5082293214637762,0.07732796095405148
31422,Standard,Isomap,correlation,49125,0.5648569492790197,0.22503590736377252,0.4523389955971335
31424,Standard,Isomap,manhattan,46448,0.27688088998814436,0.5208351602836012,0.016463309846343754
31425,Robust,MDS,euclidean,41919,0.19009176431403826,0.7515989519646724,-0.18570771166829794
31426,MaxAbs,MDS,cosine,23532,0.5625754814203986,0.27370762630322654,0.4257216682687853
31427,MaxAbs,MDS,euclidean,22165,0.2937286550439603,0.48585047873080384,0.05080341567855837
31428,MaxAbs,Spectral,euclidean,93235,0.49544047548525705,0.34655461607444976,0.3221631674480322
31429,Standard,Spectral,cosine,98859,0.4212596969464613,0.4053287025778416,0.21859534565754052
31431,Standard,MDS,cosine,44425,0.38161224488208895,0.429263209206481,0.16698064027884846
31432,MaxAbs,MDS,cosine,16023,0.5806524139554841,0.2472770404184325,0.45701389374626783
31433,MaxAbs,MDS,manhattan,1672,0.26100007179768625,0.61096136905657,-0.04448061273059872
31435,MinMax,MDS,euclidean,60457,0.2622641366461431,0.5393167054481719,-0.007394216077942828
31437,Standard,Spectral,manhattan,75988,0.3525624247998722,0.27459797232537725,0.21526343863718359
31438,MaxAbs,Isomap,correlation,79144,0.5483334729552607,0.30441226084543954,0.3961273425325409
31441,Robust,Isomap,correlation,33102,0.649666332373992,0.18894318704174765,0.5551947388531181
31442,Robust,Isomap,cosine,56441,0.4312876549886548,0.4091170210479642,0.22672914446467268
31443,MinMax,Isomap,manhattan,18111,0.2327172032988656,0.5742980138807536,-0.054431803641511206
31444,Robust,MDS,manhattan,31373,0.22013429830075307,0.5740850388341671,-0.06690822111633046
31445,MinMax,Isomap,euclidean,90619,0.23365126851899878,0.575336335185499,-0.05401689907375071
31446,MinMax,Isomap,manhattan,79384,0.24685374468104684,0.5429207636611174,-0.024606637149511862
31450,MinMax,Spectral,cosine,6858,0.2633462229740548,0.3802166913562089,0.07323787729595035
31453,Robust,Spectral,cosine,68260,0.4917962149097063,0.357562387664399,0.3130150210775068
31454,Standard,Spectral,manhattan,41205,0.19368237514490239,0.6836424729977185,-0.14813886135395687
31455,MaxAbs,MDS,cosine,92283,0.5562055485159739,0.2834768329429671,0.41446713204449037
31456,MaxAbs,Isomap,cosine,80964,0.5375926097898723,0.31587540421006344,0.3796549076848406
31457,Standard,Isomap,correlation,58226,0.540429295456866,0.24351877054378043,0.4186699101849758
31458,MinMax,Spectral,manhattan,12182,0.5393921209842487,0.12191089188274874,0.47843667504287435
31460,Robust,Spectral,cosine,57783,0.1935680837883684,0.6649940943905671,-0.13892896340691516
31461,Robust,MDS,cosine,73357,0.36687894031953966,0.46258202344818705,0.13558792859544613
31463,MaxAbs,Spectral,correlation,4614,0.2499926607461929,0.6585843255384219,-0.07929950202301808
31466,Standard,MDS,manhattan,67113,0.24992374377309648,0.5432629600695825,-0.021707736261694782
31469,Robust,MDS,manhattan,97716,0.2214765478768815,0.572622911638954,-0.06483490794259547
31470,Robust,Isomap,cosine,43859,0.4686229082924625,0.40895473357559853,0.26414554150466324
31471,MinMax,Isomap,cosine,8686,0.30996097754013696,0.549745919715416,0.035088017682428974
31473,MinMax,Spectral,manhattan,20432,0.27782149903645265,0.6251875683498586,-0.03477228513847663
31474,Robust,MDS,cosine,18035,0.36652254951161717,0.4624932991813988,0.13527589992091776
31475,Robust,MDS,manhattan,28938,0.22059707266824932,0.5722567541429543,-0.06553130440322782
31476,MaxAbs,Spectral,cosine,72514,0.49812759225289494,0.3634773648924308,0.31638890980667955
31477,MinMax,Isomap,manhattan,46553,0.2815772504695674,0.5143788940608315,0.024387803439151645
31478,MinMax,MDS,cosine,7946,0.3827466945239851,0.48243740088510895,0.1415279940814306
31479,Standard,Isomap,euclidean,62641,0.3697724392470274,0.446516293169271,0.1465142926623919
31480,Standard,MDS,manhattan,1782,0.25003680562153446,0.5431238618907083,-0.02152512532381967
31482,MaxAbs,MDS,correlation,98946,0.5537453842043386,0.32908413316772606,0.38920331762047555
31483,MaxAbs,MDS,euclidean,64552,0.2980054771132055,0.5603324006121221,0.017839276807144477
31485,Standard,Isomap,euclidean,61023,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31487,Robust,Spectral,correlation,3067,0.48131892487192457,0.3940065768177509,0.28431563646304914
31489,MaxAbs,MDS,cosine,84714,0.5753463438657052,0.2596987098158491,0.4454969889577806
31490,Robust,MDS,cosine,8688,0.3663012551422387,0.46350372081478614,0.13454939473484565
31491,Robust,Spectral,correlation,93687,0.47123115535860266,0.38176831563025804,0.28034699754347364
31492,Standard,MDS,correlation,88911,0.49834802709978315,0.27199947040585165,0.36234829189685736
31493,MinMax,Spectral,cosine,18407,0.4767539260203885,0.16765525959357264,0.3929262962236022
31495,Robust,Isomap,euclidean,76663,0.24199367727638185,0.6926456235385388,-0.10432913449288753
31496,MinMax,Spectral,cosine,60803,0.5273241852590717,0.11780818797683096,0.4684200912706562
31498,Standard,Isomap,manhattan,21007,0.27688088998814436,0.5208351602836012,0.016463309846343754
31499,Robust,MDS,manhattan,70826,0.21913836152002616,0.5742417317698965,-0.06798250436492206
31500,Standard,Isomap,euclidean,72081,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31504,Robust,Spectral,manhattan,64784,0.47225276144195577,0.1770548178840171,0.3837253524999472
31505,MaxAbs,MDS,cosine,57014,0.5741185766225074,0.26128065585901783,0.4434782486929985
31506,Robust,Isomap,euclidean,99028,0.209514900000627,0.7553154015039946,-0.16814280075137028
31508,MaxAbs,Isomap,manhattan,75681,0.25194470659980733,0.5289088007696704,-0.012509693785027864
31509,Robust,Isomap,euclidean,75038,0.24199367727638185,0.6926456235385388,-0.10432913449288753
31510,MaxAbs,MDS,manhattan,28111,0.2436941072514106,0.6382428651368145,-0.07542732531699664
31511,Standard,Spectral,cosine,95273,0.39376582102466173,0.24453059940808178,0.27150052132062086
31512,Standard,MDS,correlation,81640,0.4927711345225887,0.2767242242045017,0.35440902242033784
31514,MaxAbs,Spectral,correlation,20780,0.3246222499867956,0.30301803683198186,0.1731132315708047
31516,Standard,Spectral,cosine,51258,0.34810858662802574,0.46098696497138497,0.11761510414233325
31518,MinMax,MDS,cosine,67017,0.3944702401587766,0.461058124412697,0.16394117795242807
31519,MinMax,Isomap,euclidean,53338,0.23365126851899878,0.575336335185499,-0.05401689907375071
31520,MinMax,MDS,manhattan,83527,0.2561066253305014,0.5372112870127562,-0.01249901817587673
31522,Standard,MDS,correlation,37979,0.5067021809923196,0.26491897536979375,0.37424269330742266
31523,MaxAbs,Spectral,euclidean,94255,0.32754982352546186,0.3021256581889436,0.17648699443099006
31524,Robust,Spectral,euclidean,81025,0.4239570259918343,0.42736150025721314,0.21027627586322775
31526,MaxAbs,Spectral,euclidean,92751,0.25699937982968596,0.5461104933587926,-0.016055866849710332
31527,MinMax,MDS,euclidean,51277,0.3908910285174961,0.622624243739346,0.07957890664782308
31528,MinMax,Spectral,manhattan,99048,0.2507328682862953,0.647250263240674,-0.0728922633340417
31530,MinMax,Isomap,euclidean,36172,0.25350989063976914,0.6486574595292411,-0.07081883912485143
31531,MaxAbs,Isomap,euclidean,16491,0.26319954278138175,0.5013465924021255,0.012526246580318978
31534,Robust,Spectral,manhattan,98244,0.3843588577019304,0.20139750018488692,0.28366010760948696
31535,MaxAbs,MDS,correlation,31710,0.5103185263809629,0.40193104946003877,0.3093530016509435
31537,Standard,Isomap,euclidean,62661,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31539,MaxAbs,Spectral,manhattan,80084,0.46595502954065254,0.42648323190159765,0.2527134135898537
31540,Robust,Spectral,manhattan,13425,0.39538833765341375,0.2491534980887092,0.27081158860905913
31543,Robust,Isomap,cosine,16368,0.4686229082924625,0.40895473357559853,0.26414554150466324
31544,Standard,MDS,correlation,46028,0.4973982633449676,0.2720615746052677,0.36136747604233377
31545,MaxAbs,Isomap,manhattan,29297,0.25194470659980733,0.5289088007696704,-0.012509693785027864
31546,Robust,MDS,manhattan,87627,0.22084324821398496,0.5720617322747992,-0.06518761792341463
31549,MaxAbs,Isomap,manhattan,21107,0.2625424755238232,0.6064548441498699,-0.04068494655111177
31550,MaxAbs,MDS,manhattan,60505,0.24717405852624807,0.6318571273980473,-0.06875450517277559
31553,MinMax,Isomap,correlation,70977,0.4206776736203374,0.3107726729325893,0.26529133715404274
31555,Standard,Spectral,manhattan,67714,0.35788324939666555,0.4991867517245871,0.108289873534372
31556,Standard,Isomap,euclidean,94914,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31557,Robust,Isomap,correlation,13783,0.649666332373992,0.18894318704174765,0.5551947388531181
31560,Standard,MDS,euclidean,43625,0.2547513414600608,0.549526526921331,-0.0200119220006047
31561,Robust,MDS,correlation,28879,0.5947318150438877,0.22410501962308985,0.4826793052323428
31566,MaxAbs,Isomap,manhattan,38527,0.2625424755238232,0.6064548441498699,-0.04068494655111177
31567,Standard,Isomap,correlation,96924,0.5749081638231893,0.21574289510073,0.46703671627282434
31568,MinMax,Isomap,correlation,84407,0.4392173162464052,0.29111800980404984,0.29365831134438025
31569,MinMax,Isomap,manhattan,32072,0.2815772504695674,0.5143788940608315,0.024387803439151645
31570,Robust,Isomap,manhattan,40022,0.25791640088576245,0.6641099283494827,-0.07413856328897889
31571,MinMax,Spectral,manhattan,22660,0.3930523720199199,0.1943478926727226,0.2958784256835586
31572,MaxAbs,Spectral,cosine,46713,0.48785844600570555,0.3608409234858983,0.30743798426275637
31574,MaxAbs,Spectral,euclidean,97746,0.37411233488423773,0.27222256287047625,0.2380010534489996
31576,MinMax,MDS,correlation,96463,0.4245280310962791,0.3146766399783532,0.26718971110710255
31577,Standard,Spectral,correlation,35384,0.4356852112656257,0.4095864906265572,0.2308919659523471
31578,MaxAbs,Spectral,correlation,82744,0.38436703278702916,0.2890460679163714,0.23984399882884347
31581,Standard,MDS,cosine,63312,0.387460910844333,0.4320051496289871,0.17145833602983943
31582,MinMax,MDS,manhattan,86657,0.2561485726191029,0.5373725587332912,-0.012537706747542676
31585,MinMax,MDS,correlation,9176,0.43322505954660767,0.31430491088489587,0.27607260410415974
31586,MinMax,MDS,manhattan,28898,0.2567818728947951,0.535393136485419,-0.010914695347914394
31588,Standard,Isomap,correlation,84620,0.5648569492790197,0.22503590736377252,0.4523389955971335
31589,MaxAbs,Spectral,cosine,43203,0.31043629443826115,0.5156519928035427,0.05261029803648981
31590,MinMax,Isomap,cosine,30561,0.3834159963583554,0.47265400655293094,0.1470889930818899
31593,MaxAbs,MDS,cosine,40193,0.5770470495355579,0.25783970932799455,0.4481271948715606
31594,Standard,MDS,manhattan,65357,0.24991079527912505,0.5432971138418047,-0.021737761641777292
31595,Standard,MDS,correlation,81251,0.5081480369552919,0.26711129448854176,0.374592389711021
31596,Robust,Spectral,cosine,35448,0.2806298292460277,0.3405875289169939,0.11033606478753075
31597,Standard,MDS,cosine,72055,0.373584502469314,0.43494704272309653,0.15611098110776575
31598,MinMax,Spectral,cosine,63414,0.31914174529862566,0.5236043392821615,0.05733957565754488
31600,Standard,Isomap,correlation,99328,0.5749081638231893,0.21574289510073,0.46703671627282434
31601,Standard,MDS,euclidean,4247,0.3569326746529186,0.6549142018370787,0.029475573734379257
31602,Robust,Spectral,correlation,20701,0.7152783892831739,0.1215306175961618,0.6545130804850929
31603,MinMax,Spectral,euclidean,53787,0.3265985782268555,0.5346411048517367,0.05927802580098718
31604,Robust,Isomap,correlation,13693,0.649666332373992,0.18894318704174765,0.5551947388531181
31605,MinMax,MDS,manhattan,73897,0.2551153927854925,0.5361540636759875,-0.01296163905250125
31606,MinMax,Spectral,manhattan,57114,0.22188737264786762,0.661226067911994,-0.10872566130812938
31610,Standard,Spectral,correlation,90147,0.5324609611376844,0.3570375098400819,0.3539422062176434
31611,Robust,MDS,manhattan,16828,0.22063130547875898,0.5722216478188379,-0.06547951843065997
31612,Robust,MDS,euclidean,90289,0.1864436170802647,0.7583113530998921,-0.19271205946968134
31614,Standard,Spectral,cosine,43923,0.29132588847209795,0.33384652472997195,0.12440262610711197
31617,MinMax,MDS,manhattan,61489,0.25499682046497624,0.5362853058423226,-0.013145832456185058
31618,MinMax,Isomap,manhattan,93585,0.2815772504695674,0.5143788940608315,0.024387803439151645
31620,Standard,MDS,euclidean,99399,0.25298271764542507,0.5481482478656129,-0.021091406287381376
31622,Standard,MDS,manhattan,39153,0.24994271495106515,0.5432488702336967,-0.021681720165783208
31624,MaxAbs,Spectral,cosine,94338,0.48223981105720815,0.37279766545088294,0.2958409783317667
31626,Robust,MDS,correlation,53679,0.5947654449698626,0.225966302812175,0.4817822935637751
31627,Robust,Spectral,euclidean,79687,0.31472351328556053,0.583495967814953,0.022975529378084003
31628,Robust,Isomap,euclidean,48641,0.24199367727638185,0.6926456235385388,-0.10432913449288753
31629,MaxAbs,MDS,cosine,48018,0.5831242541792312,0.24383920937602946,0.4612046494912165
31634,Standard,Spectral,euclidean,108,0.4203675104734554,0.5475520128719285,0.14659150403749116
31635,MaxAbs,Spectral,euclidean,38794,0.39973892560904495,0.4312728719216535,0.1841024896482182
31638,MaxAbs,Spectral,cosine,55553,0.29805906640224955,0.2956998736618273,0.1502091295713359
31640,MinMax,MDS,correlation,17782,0.4269628054623898,0.3131213044819796,0.2704021532214
31641,Standard,Isomap,cosine,38378,0.32565302810051666,0.4703471889715865,0.09047943361472341
31643,MinMax,Spectral,manhattan,88314,0.3303332663480976,0.2570110465095687,0.20182774309331328
31645,Robust,Isomap,manhattan,9465,0.248825008454151,0.6789686671279321,-0.09065932510981506
31646,Standard,Isomap,manhattan,96889,0.25666488189065984,0.6579121355302809,-0.07229118587448063
31650,MaxAbs,Spectral,correlation,49521,0.3323550409002143,0.640087261010842,0.012311410394793276
31652,MaxAbs,Isomap,manhattan,36872,0.2625424755238232,0.6064548441498699,-0.04068494655111177
31653,Standard,Spectral,euclidean,12523,0.46706261433465635,0.35776903711440183,0.28817809577745546
31654,MaxAbs,Isomap,manhattan,82374,0.24943947985126858,0.6278180381295487,-0.06446953921350579
31656,Standard,Spectral,euclidean,4163,0.31716135058937334,0.5472133217035071,0.04355468973761978
31659,Robust,MDS,manhattan,55671,0.21950293314008543,0.5732504473315309,-0.06712229052568
31663,MinMax,MDS,cosine,69531,0.39771040199144037,0.4642703259037371,0.1655752390395718
31664,MaxAbs,Isomap,manhattan,97113,0.24943947985126858,0.6278180381295487,-0.06446953921350579
31666,Standard,Spectral,cosine,94182,0.5826261110722227,0.26090230362862493,0.4521749592579103
31667,MinMax,Spectral,cosine,58283,0.3761493976650059,0.2473124537086023,0.2524931708107047
31668,MaxAbs,Spectral,euclidean,9728,0.2445939878026111,0.5974865155078355,-0.054149269951306644
31669,MinMax,Isomap,euclidean,8295,0.39022426519241676,0.4253586711482988,0.17754492961826737
31675,Standard,Isomap,correlation,9022,0.5648569492790197,0.22503590736377252,0.4523389955971335
31676,MinMax,Isomap,cosine,84186,0.3834159963583554,0.47265400655293094,0.1470889930818899
31679,MinMax,Isomap,manhattan,5403,0.2327172032988656,0.5742980138807536,-0.054431803641511206
31680,Robust,MDS,correlation,67673,0.5881952541533942,0.23134244672507123,0.47252403079085864
31681,MaxAbs,MDS,manhattan,58638,0.24941523407144692,0.6288358326487127,-0.06500268225290942
31683,Standard,Isomap,euclidean,10485,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31684,MaxAbs,Spectral,correlation,76274,0.3819875942085793,0.46171780289499037,0.15112869276108412
31685,MinMax,MDS,euclidean,71047,0.2584127463368683,0.5377795550733186,-0.010477031199791043
31686,Standard,Isomap,correlation,39048,0.5648569492790197,0.22503590736377252,0.4523389955971335
31688,MinMax,Spectral,correlation,63297,0.21932953751918252,0.6342988101943562,-0.09781986757799557
31690,Standard,Spectral,euclidean,38070,0.44377139875032645,0.40728821732129106,0.24012729008968092
31692,MinMax,Isomap,correlation,9009,0.4206776736203374,0.3107726729325893,0.26529133715404274
31693,Robust,MDS,euclidean,21479,0.16640458710014291,0.7981985000256152,-0.2326946629126647
31694,Robust,MDS,correlation,40945,0.5935550291551609,0.22621672902001314,0.48044666464515434
31695,MaxAbs,MDS,manhattan,53464,0.26318921030628767,0.6077650455243528,-0.04069331245588875
31697,MaxAbs,Isomap,cosine,86504,0.5375926097898723,0.31587540421006344,0.3796549076848406
31698,Standard,Spectral,cosine,71580,0.3270148517105881,0.5248877715226788,0.06457096594924866
31700,Robust,MDS,cosine,95376,0.36581392957718,0.46225653530674266,0.13468566192380868
31701,Robust,MDS,manhattan,95661,0.22016857748763227,0.5741049111098385,-0.06688387806728699
31702,Standard,MDS,cosine,15793,0.3704452837472403,0.43828641743072444,0.15130207503187806
31703,Robust,MDS,correlation,71604,0.5924940922686969,0.22892854046239242,0.47802982203750066
31704,Standard,Isomap,euclidean,95539,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31705,Robust,Isomap,cosine,29059,0.44683109692572315,0.4142315427067061,0.2397153255723701
31706,Standard,MDS,manhattan,42416,0.2499285583615959,0.5432640802584222,-0.021703481767615218
31707,Standard,Spectral,manhattan,52089,0.3155012253000185,0.30237304056765674,0.16431470501619014
31709,Robust,MDS,correlation,30252,0.5911393621238634,0.22782863002674722,0.4772250471104898
31711,Standard,Isomap,euclidean,88149,0.23064427864328998,0.5848038273037082,-0.0617576350085641
31713,Robust,Isomap,euclidean,6490,0.21173721161062475,0.6976009707381542,-0.13706327375845234
31714,Standard,Isomap,euclidean,69109,0.23064427864328998,0.5848038273037082,-0.0617576350085641
31716,Robust,Spectral,manhattan,41832,0.5796986537460392,0.25236230092250106,0.4535175032847887
31717,MaxAbs,Isomap,manhattan,26975,0.24943947985126858,0.6278180381295487,-0.06446953921350579
31718,MinMax,Spectral,cosine,75186,0.3909939316391844,0.4947672310738052,0.14361031610228178
31720,Standard,MDS,euclidean,46917,0.25384704104631417,0.5505363911346478,-0.021421154521009733
31721,MinMax,MDS,euclidean,4198,0.25864527482968763,0.5380281602331849,-0.010368805286904814
31722,Robust,Spectral,manhattan,96766,0.3628292530734676,0.2674825887413711,0.22908795870278204
31723,MinMax,MDS,correlation,84039,0.4517622057337167,0.2959314198385414,0.303796495814446
31724,Robust,MDS,euclidean,48332,0.15978775804310782,0.8131405521484766,-0.24678251803113047
31725,Standard,Spectral,euclidean,69235,0.2978196506959143,0.5322324701668797,0.03170341561247447
31726,Robust,Spectral,correlation,41339,0.2877479863324162,0.34722848031278275,0.11413374617602484
31727,Standard,Isomap,manhattan,78115,0.22699721893298386,0.5817302896210892,-0.06386792587756074
31729,Standard,Spectral,correlation,63763,0.31865490084264475,0.7625107219591696,-0.06260046013694004
31731,MaxAbs,Spectral,euclidean,3626,0.3479524834447625,0.4849738707259366,0.10546554808179417
31732,MinMax,MDS,cosine,84654,0.38751607058880283,0.480930159003063,0.14705099108727132
31734,Robust,Spectral,euclidean,65833,0.5943124733814138,0.06577371922783537,0.5614256137674961
31738,MinMax,MDS,cosine,67971,0.3999259393951848,0.4582063423910378,0.17082276819966588
31739,MaxAbs,MDS,correlation,22039,0.5332929012114932,0.3607392823171633,0.3529232600529115
31740,MaxAbs,Isomap,cosine,17333,0.5375926097898723,0.31587540421006344,0.3796549076848406
31743,Robust,Isomap,manhattan,81062,0.1991917404628887,0.6115877154370639,-0.10660211725564325
31746,Robust,MDS,correlation,68936,0.5929605924961541,0.231137581085747,0.47739180195328057
31747,Robust,Spectral,manhattan,77728,0.5025207081784662,0.3604965952176557,0.3222724105696383
31748,MinMax,MDS,manhattan,58647,0.25611769860066463,0.5371931741868653,-0.012478888492768014
31751,MaxAbs,MDS,euclidean,95870,0.29247267267285676,0.483325185653577,0.05081007984606825
31754,Robust,Isomap,manhattan,18470,0.1991917404628887,0.6115877154370639,-0.10660211725564325
31755,Robust,MDS,euclidean,34296,0.1875770403187351,0.7573132097070996,-0.1910795645348147
31756,MaxAbs,Spectral,cosine,94970,0.45555344236955,0.3789172934541296,0.26609479564248517
31757,Robust,Spectral,manhattan,96879,0.4283048464291108,0.22008551428199674,0.31826208928811245
31759,Robust,Isomap,manhattan,43208,0.1991917404628887,0.6115877154370639,-0.10660211725564325
31760,MinMax,MDS,euclidean,26319,0.25846680565991653,0.5378393393096758,-0.010452863994921346
31761,MinMax,Isomap,euclidean,20477,0.23365126851899878,0.575336335185499,-0.05401689907375071
31762,MaxAbs,MDS,euclidean,12299,0.28423679401140567,0.7111472841066644,-0.07133684804192653
31763,MaxAbs,Isomap,euclidean,85415,0.4336109039140761,0.38888695027849357,0.2391674287748293
31764,MaxAbs,Isomap,euclidean,50184,0.26319954278138175,0.5013465924021255,0.012526246580318978
31767,Standard,MDS,euclidean,58141,0.25455841357498205,0.5497114932601762,-0.02029733305510606
31768,MinMax,Isomap,manhattan,38901,0.24685374468104684,0.5429207636611174,-0.024606637149511862
31769,Standard,Isomap,manhattan,90226,0.27688088998814436,0.5208351602836012,0.016463309846343754
31771,Robust,MDS,euclidean,61677,0.18947748114985463,0.7529084697578737,-0.18697675372908223
31773,Robust,MDS,cosine,36597,0.36590159215809104,0.46291886662021337,0.13444215884798436
31774,Robust,MDS,manhattan,73288,0.22089789596079265,0.5719094683332834,-0.06505683820584904
31775,Standard,Spectral,euclidean,49023,0.32477735574067246,0.2729371176639804,0.18830879690868227
31781,Standard,Isomap,euclidean,86755,0.2458981881830216,0.6646408815737123,-0.08642225260383454
31782,Robust,Isomap,manhattan,90826,0.1991917404628887,0.6115877154370639,-0.10660211725564325
31785,MaxAbs,Isomap,manhattan,60882,0.24943947985126858,0.6278180381295487,-0.06446953921350579
31786,Robust,Spectral,manhattan,87143,0.5307434836276684,0.26899823266228357,0.3962443672965267
31787,MaxAbs,Isomap,cosine,82396,0.5505677301235272,0.30375615578322174,0.3986896522319163
31789,MinMax,Isomap,euclidean,68998,0.39022426519241676,0.4253586711482988,0.17754492961826737
31790,MinMax,Isomap,euclidean,96423,0.25350989063976914,0.6486574595292411,-0.07081883912485143
31791,Robust,Spectral,manhattan,74253,0.4167362963913716,0.220140469287832,0.3066660617474556
31793,Standard,MDS,manhattan,90498,0.25013665496793763,0.5430249743187247,-0.021375832191424693
31795,MinMax,MDS,euclidean,49152,0.2619161310242597,0.5396098652408076,-0.00788880159614408
31798,MinMax,Spectral,cosine,97063,0.28349350836589776,0.3110693312402117,0.12795884274579192
31799,Standard,Spectral,correlation,77394,0.3468519325146577,0.26153246616636167,0.21608569943147685
31800,MaxAbs,MDS,correlation,17767,0.5297049581466385,0.3660013447399688,0.34670428577665413
31802,MaxAbs,Spectral,correlation,74216,0.30460909738288994,0.5651391474405524,0.022039523662613747
31803,Robust,Isomap,correlation,80637,0.6696682040553247,0.1701703091025235,0.5845830495040629
31804,MaxAbs,Spectral,manhattan,60600,0.6599484101697873,0.40295042266037795,0.45847319883959836
31805,MinMax,MDS,correlation,58854,0.4256909334973146,0.3137193582379612,0.268831254378334
31807,MaxAbs,Spectral,cosine,21799,0.22748173278029526,0.671471251609249,-0.10825389302432925
31808,Robust,MDS,correlation,12656,0.5938344979624667,0.2284979750672591,0.4795855104288371
31810,Robust,Isomap,correlation,69221,0.6788970550490973,0.1559183911588814,0.6009378594696566
31811,Standard,MDS,manhattan,59755,0.24990215664547424,0.544548412443933,-0.022372049576492276
31812,Standard,Spectral,manhattan,21383,0.5156448102627932,0.34814917432765524,0.34157022309896556
31813,MaxAbs,Spectral,manhattan,55665,0.4197486288487559,0.570341725042255,0.1345777663276284
31815,Standard,MDS,euclidean,77397,0.2528539020677299,0.5478119403772048,-0.021052068120872514
31817,Standard,Spectral,cosine,83083,0.5090505149696717,0.3783595755009137,0.31987072721921483
31818,Standard,MDS,cosine,81493,0.3851955203595329,0.4226376150979065,0.17387671281057968
31819,Standard,MDS,cosine,74311,0.3820387874563333,0.42891211167226934,0.16758273162019863
31820,MaxAbs,MDS,manhattan,44845,0.24365557441661448,0.6389509111552886,-0.0758198811610298
31823,Standard,MDS,euclidean,95482,0.2527737216104102,0.5477955707323348,-0.021124063755757205
31824,MinMax,Isomap,manhattan,79032,0.2815772504695674,0.5143788940608315,0.024387803439151645
31825,Standard,Isomap,euclidean,14629,0.3697724392470274,0.446516293169271,0.1465142926623919
31827,Standard,Isomap,cosine,85308,0.41576325374618794,0.43096757276908537,0.20027946736164526
31828,Robust,MDS,correlation,72589,0.5940075581299146,0.2251762060458186,0.4814194551070053
31829,Standard,Spectral,correlation,17745,0.3858291846816461,0.4453508057995259,0.16315378178188317
31830,MinMax,MDS,correlation,28024,0.4260850610994531,0.3177464031913894,0.26721185950375836
31831,MinMax,Isomap,correlation,78895,0.39426945229546323,0.3276773018451847,0.2304308013728709
31832,MinMax,Spectral,cosine,37110,0.3955365569265765,0.5004292055244469,0.14532195416435306
31834,MinMax,Isomap,euclidean,16257,0.39022426519241676,0.4253586711482988,0.17754492961826737
31835,MaxAbs,Isomap,cosine,37511,0.5375926097898723,0.31587540421006344,0.3796549076848406
31836,Robust,MDS,manhattan,3286,0.22067188420227368,0.5722062808473879,-0.06543125622142026
31837,MaxAbs,Isomap,cosine,59701,0.5375926097898723,0.31587540421006344,0.3796549076848406
31838,MinMax,Isomap,cosine,76891,0.3834159963583554,0.47265400655293094,0.1470889930818899
31840,MaxAbs,Spectral,correlation,14429,0.46281696191052896,0.37821913299425497,0.2737073954134015
31841,MinMax,Isomap,manhattan,85976,0.2327172032988656,0.5742980138807536,-0.054431803641511206
31842,MaxAbs,Spectral,euclidean,81854,0.3896960744874039,0.4661515528575635,0.15662029805862215
31843,MinMax,MDS,manhattan,9966,0.25499110646111384,0.5362552049094864,-0.013136495993629371
31844,MinMax,Isomap,correlation,82635,0.39426945229546323,0.3276773018451847,0.2304308013728709
31845,MaxAbs,Isomap,cosine,80282,0.5375926097898723,0.31587540421006344,0.3796549076848406
31846,Standard,Spectral,manhattan,42470,0.22988954098633574,0.5986760210891121,-0.06944846955822032
31848,Robust,MDS,correlation,29450,0.5934819361585463,0.23009049929289546,0.47843668651209853
31849,Robust,Spectral,manhattan,54350,0.3138053615939517,0.25757771043055877,0.18501650637867234
31850,MaxAbs,Spectral,correlation,12064,0.3707543437663005,0.48082958143395177,0.13033955304932462
31858,MaxAbs,MDS,manhattan,82310,0.24004226155875394,0.6445353115384261,-0.08222539421045913
31859,Robust,MDS,euclidean,23956,0.1592896894091402,0.8141877189390293,-0.24780417006037445
31864,MinMax,Isomap,euclidean,59768,0.23365126851899878,0.575336335185499,-0.05401689907375071
31865,Robust,Isomap,correlation,25128,0.6696682040553247,0.1701703091025235,0.5845830495040629
31866,MaxAbs,Spectral,correlation,14392,0.47306478543331076,0.36690598911866235,0.2896117908739796
31868,MinMax,Spectral,euclidean,5481,0.49515759468373216,0.34378124309447883,0.3232669731364928
31869,Robust,Isomap,cosine,41540,0.44683109692572315,0.4142315427067061,0.2397153255723701
